wine_upc,item_desc_truth,brand_family_truth,size_truth,color_truth,Period Descriptions,$,$ YA,9 Liter Equivs,9 Liter Equivs YA,Units,Units YA,Max Item %ACV Reach Where Dist WINE,Max Item %ACV Reach YA Where Dist WINE,$ Per Point of Max Item ACV,# Stores,# Stores Selling,$ per Store Selling,arp_truth,arp_ly_truth,prestige_truth
73459904704,LOUIS ROEDERER CRISTAL ROSE 750ML,LOUIS ROEDERER,750ML,PINK,Latest 52 Wks,25759.79,42941.84,1.75,5.83,21.00,70.00,0.00%,0.00%,1030391.60,238866,18,1431.10,$1226.66,$613.45,
347582895762,CHAMPAGNE VEUVE DOUSSOT SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,CHAMPAGNE VEUVE DOUSSOT,750ML,WHITE,Latest 52 Wks,25753.63,0.00,42.58,0.00,511.00,0.00,0.00%,0.00%,1119723.04,238866,35,735.82,$50.4,,
351812000050,CHARLES MIGNON SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,CHARLES MIGNON,750ML,WHITE,Latest 52 Wks,25624.22,45175.60,27.05,53.25,325.00,639.00,0.00%,0.00%,441796.86,238866,120,212.67,$78.94,$70.7,
78521925010,HENRIOT SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,HENRIOT,750ML,WHITE,Latest 52 Wks,25591.97,20981.12,46.83,42.92,562.00,515.00,0.00%,0.00%,1827997.86,238866,15,1706.13,$45.54,$40.74,
74773623539,H. GOUTORBE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,H. GOUTORBE,750ML,WHITE,Latest 52 Wks,25294.23,10571.91,30.94,17.46,371.00,210.00,0.00%,0.00%,815942.74,238866,44,568.98,$68.12,$50.46,
347582809546,BOLLINGER GRANDE ANNEE 750ML,BOLLINGER,750ML,WHITE,Latest 52 Wks,25134.36,149.99,14.17,0.08,170.00,1.00,0.00%,0.00%,295698.35,238866,44,571.24,$147.85,$149.99,Prestige
8487814000,LAURENT-PERRIER GRAND SIECLE 750ML,LAURENT-PERRIER,750ML,WHITE,Latest 52 Wks,24925.16,19930.41,8.92,9.60,107.00,115.00,0.00%,0.00%,593456.19,238866,52,480.93,$232.95,$173.05,Prestige
327582883624,LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 1.5L,LOUIS ROEDERER,1.5L,WHITE,Latest 52 Wks,24852.77,18143.35,30.33,25.00,182.00,150.00,0.00%,0.00%,1308040.53,238866,20,1242.64,$136.55,$120.96,
8175382686,VEUVE CLICQUOT LA GRANDE DAME 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,24814.69,63839.63,6.00,14.80,72.00,178.00,0.00%,0.00%,266824.62,238866,38,653.02,$344.65,$359.47,Prestige
647582813783,LAURENT-PERRIER GRAND SIECLE 1.5L,LAURENT-PERRIER,1.5L,WHITE,Latest 52 Wks,24799.35,6851.28,6.17,1.83,37.00,11.00,0.00%,0.00%,1377741.67,238866,15,1653.29,$670.25,$622.84,Prestige
326916000042,JOSEPH PERRIER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE REM SIZE,JOSEPH PERRIER,REM SIZE,WHITE,Latest 52 Wks,24570.17,79687.44,32.27,109.73,1452.00,4938.00,0.00%,0.00%,319093.12,238866,156,157.09,$16.92,$16.14,
85283210498,GH MUMM CORDON ROSE SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,GH MUMM,750ML,PINK,Latest 52 Wks,24561.41,31119.30,31.84,45.42,382.00,545.00,0.00%,0.00%,186071.30,238866,188,130.43,$64.28,$57.1,
8175383100,MOET & CHANDON IMPERIAL 750ML,MOET & CHANDON,750ML,WHITE,Latest 52 Wks,24496.64,17629.43,39.58,30.96,475.00,372.00,0.00%,0.00%,942178.35,238866,51,477.60,$51.58,$47.45,
8832030003,LE CHEMIN DU ROI SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,LE CHEMIN DU ROI,375ML,WHITE,Latest 52 Wks,24244.55,13819.28,13.63,7.38,327.00,177.00,0.00%,0.00%,255205.79,238866,57,426.06,$74.14,$78.08,
75010133120,JOSEPH PERRIER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE REM SIZE,JOSEPH PERRIER,REM SIZE,WHITE,Latest 52 Wks,24157.05,0.00,29.64,0.00,1334.00,0.00,0.00%,0.00%,360552.99,238866,147,164.35,$18.11,,
8858600391,NICOLAS FEUILLATTE RSV SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,NICOLAS FEUILLATTE,1.5L,WHITE,Latest 52 Wks,24005.13,44788.78,41.80,158.83,251.00,953.00,0.00%,0.00%,193589.77,238866,101,237.77,$95.71,$47.0,
8175383659,DOM PERIGNON CHAMPAGNE 750ML,DOM PERIGNON,750ML,WHITE,Latest 52 Wks,23858.83,0.00,3.78,0.00,45.00,0.00,0.00%,0.00%,391128.39,238866,31,766.94,$525.4,,Prestige
8175383762,VEUVE CLICQUOT VINTAGE ROSE 750ML,VEUVE CLICQUOT,750ML,PINK,Latest 52 Wks,23854.14,0.00,16.61,0.00,199.00,0.00,0.00%,0.00%,193936.12,238866,80,298.70,$119.71,,
75010133154,JOSEPH PERRIER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,JOSEPH PERRIER,750ML,WHITE,Latest 52 Wks,23447.92,99860.15,27.67,115.42,332.00,1385.00,0.00%,0.00%,450921.54,238866,113,207.50,$70.63,$72.1,
89236300123,MARIE DE MOY SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,MARIE DE MOY,750ML,WHITE,Latest 52 Wks,23406.98,3930.46,47.13,7.75,566.00,93.00,0.00%,0.00%,755063.74,238866,68,345.26,$41.39,$42.26,
311388031501,PERRIER JOUET BELLE EPOQUE 750ML,PERRIER JOUET,750ML,WHITE,Latest 52 Wks,23339.11,45738.17,8.64,21.57,104.00,259.00,0.00%,0.00%,4667822.60,238866,17,1383.30,$224.99,$176.72,Prestige
8175383139,KRUG GRANDE CUVEE 750ML,KRUG,750ML,WHITE,Latest 52 Wks,23255.08,51510.75,5.27,14.09,63.00,169.00,0.00%,0.00%,394153.83,238866,33,710.95,$367.78,$304.62,Prestige
73613600027,LOMBARD & CIE SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,LOMBARD & CIE,750ML,WHITE,Latest 52 Wks,23243.42,45668.91,48.26,97.72,579.00,1173.00,0.00%,0.00%,3320488.43,238866,26,907.02,$40.14,$38.95,
8175382687,VEUVE CLICQUOT ROSE 750ML,VEUVE CLICQUOT,750ML,PINK,Latest 52 Wks,23234.20,37454.71,23.35,37.26,280.00,447.00,0.00%,0.00%,645394.36,238866,84,276.06,$82.92,$83.76,
347582808385,PIERRE MONCUIT SPK CHAMPAGNE BLANC DE BLANC WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,PIERRE MONCUIT,750ML,WHITE,Latest 52 Wks,23188.90,1572.85,43.13,3.00,518.00,36.00,0.00%,0.00%,1545926.67,238866,21,1098.53,$44.81,$43.69,
8537057456,RUINART ROSE 750ML,RUINART,750ML,PINK,Latest 52 Wks,22961.16,13122.66,20.08,12.00,241.00,144.00,0.00%,0.00%,1766243.08,238866,9,2551.24,$95.27,$91.13,
351725120107,PLOYEZ-JACQUEMART SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,PLOYEZ-JACQUEMART,750ML,WHITE,Latest 52 Wks,22765.31,12470.20,42.33,25.50,508.00,306.00,0.00%,0.00%,1751177.69,238866,19,1198.17,$44.81,$40.75,
73459990145,LOUIS ROEDERER VINTAGE 750ML,LOUIS ROEDERER,750ML,WHITE,Latest 52 Wks,22623.55,17120.14,19.84,16.15,238.00,194.00,0.00%,0.00%,233232.46,238866,62,367.30,$95.02,$88.37,
5618868375,BILLECART-SALMON CHAMPAGNE BRUT 750ML,BILLECART-SALMON,750ML,WHITE,Latest 52 Wks,22544.23,63426.19,54.08,128.04,649.00,1536.00,0.00%,0.00%,268383.69,238866,47,482.23,$34.74,$41.28,
8175382488,VEUVE CLICQUOT ROSE 750ML,VEUVE CLICQUOT,750ML,PINK,Latest 52 Wks,22533.33,38533.56,24.99,47.52,300.00,570.00,0.00%,0.00%,388505.60,238866,67,334.67,$75.14,$67.57,
337582822090,DOMAINE DE LA CRX DS VNQU SPK CHAMPAGNE WHITE WHITE RHONE FRANCE 750ML,DOMAINE DE LA CROIX DES VAINQUEURS,750ML,WHITE,Latest 52 Wks,22411.94,19369.67,118.75,100.25,1425.00,1203.00,0.00%,0.00%,2037449.09,238866,61,370.21,$15.73,$16.1,
72305514731,BILLECART-SALMON EXTRA BRUT 750ML,BILLECART-SALMON,750ML,WHITE,Latest 52 Wks,22361.39,36127.82,18.72,33.00,225.00,396.00,0.00%,0.00%,745379.73,238866,40,563.30,$99.54,$91.24,
8175382641,VEUVE CLICQUOT PONSARDIN 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,22269.04,49391.51,28.62,69.31,343.00,832.00,0.00%,0.00%,4453808.40,238866,3,7162.77,$64.84,$59.38,
837582840284,MOET & CHANDON IMPERIAL SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 1.5L,MOET & CHANDON,1.5L,WHITE,Latest 52 Wks,22238.74,65932.52,26.00,80.50,156.00,483.00,0.00%,0.00%,1111937.00,238866,25,889.55,$142.56,$136.51,
85803800215,CHAMPAGNE ANDRE CLOUET SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,CHAMPAGNE ANDRE CLOUET,750ML,WHITE,Latest 52 Wks,21874.91,1595.32,40.85,1.31,490.00,16.00,0.00%,0.00%,781246.61,238866,22,989.41,$44.63,$101.17,
69419001429,POMMERY GRAND CRU SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,POMMERY,750ML,WHITE,Latest 52 Wks,21773.08,9908.65,25.00,11.25,300.00,135.00,0.00%,0.00%,60989.02,238866,45,479.61,$72.59,$73.4,
8175319086,KRUG GRANDE CUVEE 750ML,KRUG,750ML,WHITE,Latest 52 Wks,21696.20,8903.81,6.67,4.08,80.00,49.00,0.00%,0.00%,401781.48,238866,22,986.19,$271.2,$181.71,Prestige
8723665786,PIPER-HEIDSIECK ROSE 750ML,PIPER-HEIDSIECK,750ML,PINK,Latest 52 Wks,21680.60,82611.06,27.40,121.28,329.00,1455.00,0.00%,0.00%,225839.56,238866,95,229.08,$65.95,$56.76,
8073245799,DELAHAIE SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,DELAHAIE,750ML,PINK,Latest 52 Wks,21609.84,2234.41,50.00,4.92,600.00,59.00,0.00%,0.00%,423722.35,238866,104,206.98,$36.02,$37.87,
8175382680,MOET & CHANDON IMPERIAL 750ML,MOET & CHANDON,750ML,WHITE,Latest 52 Wks,21268.28,26954.90,40.17,54.17,482.00,650.00,0.00%,0.00%,212682.80,238866,23,924.71,$44.13,$41.47,
8700010380,GH MUMM GRAND CORDON SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,GH MUMM,1.5L,WHITE,Latest 52 Wks,21201.00,14888.54,33.33,24.33,200.00,146.00,0.00%,0.00%,731068.97,238866,56,375.88,$106.01,$101.98,
311394620404,BILLECART-SALMON CUVEE NICOLAS 750ML,BILLECART-SALMON,750ML,WHITE,Latest 52 Wks,21072.17,79235.42,10.90,43.19,131.00,518.00,0.00%,0.00%,421443.44,238866,47,450.98,$161.15,$152.9,Prestige
827582871201,LOUIS ROEDERER CRISTAL SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 1.5L,LOUIS ROEDERER,1.5L,WHITE,Latest 52 Wks,20999.37,36193.62,3.50,10.33,21.00,62.00,0.00%,0.00%,1749947.50,238866,10,2099.94,$999.97,$583.77,
376006358761,HOSTOMME SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,HOSTOMME,750ML,WHITE,Latest 52 Wks,20914.00,11134.79,29.17,18.42,350.00,221.00,0.00%,0.00%,331968.25,238866,135,154.92,$59.75,$50.38,
827582874789,PIPER-HEIDSIECK RARE 750ML,PIPER-HEIDSIECK,750ML,WHITE,Latest 52 Wks,20887.61,55009.13,7.75,24.67,93.00,296.00,0.00%,0.00%,1160422.78,238866,18,1160.42,$224.6,$185.84,Prestige
8689108437,DUVAL-LEROY SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,DUVAL-LEROY,750ML,WHITE,Latest 52 Wks,20738.05,30650.47,37.23,59.67,447.00,716.00,0.00%,0.00%,209475.27,238866,137,151.34,$46.42,$42.81,
326892001322,REMOVE - NOT FRENCH CHAMPAGNE,REMOVE - NOT FRENCH CHAMPAGNE,REMOVE - NOT FRENCH CHAMPAGNE,REMOVE - NOT FRENCH CHAMPAGNE,Latest 52 Wks,20516.46,20641.95,78.08,75.75,937.00,909.00,0.00%,0.00%,63322.41,238866,92,223.47,$21.9,$22.71,
8175305021,VEUVE CLICQUOT PONSARDIN 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,20505.51,24326.57,29.84,40.26,358.00,483.00,0.00%,0.00%,146467.91,238866,36,569.15,$57.26,$50.35,
327582840270,ARMAND DE BRIGNAC SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,ARMAND DE BRIGNAC,1.5L,WHITE,Latest 52 Wks,20479.23,8191.66,4.55,2.28,27.00,14.00,0.00%,0.00%,1575325.15,238866,14,1495.16,$749.99,$599.99,
85070900251,COLLET SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,COLLET,750ML,WHITE,Latest 52 Wks,20434.21,21109.26,15.21,16.17,183.00,194.00,0.00%,0.00%,255427.64,238866,45,454.73,$111.94,$108.79,
647582813931,BILLECART-SALMON CUVEE NICOLAS 750ML,BILLECART-SALMON,750ML,WHITE,Latest 52 Wks,20398.02,11181.46,8.33,5.08,100.00,61.00,0.00%,0.00%,1073580.00,238866,20,1019.90,$203.98,$183.3,Prestige
8175382977,VEUVE CLICQUOT LA GRANDE DAME 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,20222.52,33732.38,6.48,8.60,78.00,103.00,0.00%,0.00%,208479.60,238866,59,343.88,$259.93,$326.95,Prestige
8723665724,PIPER-HEIDSIECK CHAMPAGNE 375ML,PIPER-HEIDSIECK,375ML,WHITE,Latest 52 Wks,20159.17,38266.37,29.82,55.88,716.00,1341.00,0.00%,0.00%,806366.80,238866,55,367.82,$28.17,$28.54,
1564324701,ALFRED BASELY SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,ALFRED BASELY,750ML,WHITE,Latest 52 Wks,20111.48,17800.66,47.26,43.52,567.00,522.00,0.00%,0.00%,3351914.00,238866,24,851.24,$35.46,$34.09,
8175382529,MOET & CHANDON IMPERIAL 750ML,MOET & CHANDON,750ML,WHITE,Latest 52 Wks,20046.80,23353.76,35.41,39.42,425.00,473.00,0.00%,0.00%,92381.57,238866,60,332.32,$47.18,$49.37,
8175380959,VEUVE CLICQUOT VINTAGE 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,19991.92,118162.61,15.17,138.47,182.00,1662.00,0.00%,0.00%,832996.67,238866,59,339.95,$109.85,$71.11,
8487816800,LAURENT-PERRIER MILLESIME 750ML,LAURENT-PERRIER,750ML,WHITE,Latest 52 Wks,19893.69,76048.63,20.21,80.88,242.00,971.00,0.00%,0.00%,432471.54,238866,54,368.59,$82.04,$78.36,
69274305854,LANSON CLOS LANSON  750ML,LANSON,750ML,WHITE,Latest 52 Wks,19863.55,1463.93,5.25,0.58,63.00,7.00,0.00%,0.00%,336670.34,238866,39,514.65,$315.29,$209.13,Prestige
8175382553,KRUG GRANDE CUVEE 750ML,KRUG,750ML,WHITE,Latest 52 Wks,19795.89,22968.00,7.96,8.11,96.00,97.00,0.00%,0.00%,1799626.73,238866,14,1445.27,$207.13,$236.1,Prestige
8811055407,DOM PERIGNON SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,DOM PERIGNON,1.5L,WHITE,Latest 52 Wks,19780.67,47441.19,4.50,12.33,27.00,74.00,0.00%,0.00%,494516.75,238866,21,941.94,$732.62,$641.1,
81636000101,AYALA SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,AYALA,375ML,WHITE,Latest 52 Wks,19721.62,481.85,19.15,0.63,460.00,15.00,0.00%,0.00%,70183.70,238866,97,202.86,$42.9,$32.12,
376019281001,CUILLIER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,CUILLIER,750ML,WHITE,Latest 52 Wks,19485.05,9552.75,30.83,16.58,370.00,199.00,0.00%,0.00%,389701.00,238866,106,183.12,$52.66,$48.0,
327222013120,PANNIER SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,PANNIER,750ML,PINK,Latest 52 Wks,19241.22,29608.32,36.98,60.02,444.00,720.00,0.00%,0.00%,370023.40,238866,22,870.29,$43.36,$41.11,
657582849232,LAURENT-PERRIER MILLESIME 1.5L,LAURENT-PERRIER,1.5L,WHITE,Latest 52 Wks,19191.94,654.83,17.67,0.67,106.00,4.00,0.00%,0.00%,1010102.11,238866,22,872.36,$181.06,$163.71,
344060031100,DE MARGERIE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,DE MARGERIE,750ML,WHITE,Latest 52 Wks,19138.04,64361.07,34.62,136.13,415.00,1634.00,0.00%,0.00%,911335.00,238866,54,353.77,$46.07,$39.4,
72081529133,GOSSET SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,GOSSET,750ML,WHITE,Latest 52 Wks,19031.59,30103.79,11.82,20.05,142.00,241.00,0.00%,0.00%,196201.98,238866,77,245.88,$134.22,$125.12,
85283210519,PERRIER JOUET BELLE EPOQUE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 1.5L,PERRIER JOUET,1.5L,WHITE,Latest 52 Wks,18992.22,35204.10,6.83,12.83,41.00,77.00,0.00%,0.00%,1055123.33,238866,27,692.57,$463.22,$457.2,
81625301099,ALFRED GRATIEN CV PARADIS SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,ALFRED GRATIEN,750ML,WHITE,Latest 52 Wks,18882.81,10808.06,26.88,17.03,323.00,204.00,0.00%,0.00%,56535.37,238866,148,127.30,$58.53,$52.89,
69419000702,BISSINGER & CO. SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,BISSINGER & CO.,750ML,WHITE,Latest 52 Wks,18710.64,29495.78,39.00,65.33,468.00,784.00,0.00%,0.00%,534589.71,238866,9,2078.96,$39.98,$37.63,
73459923405,LOUIS ROEDERER SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,LOUIS ROEDERER,750ML,PINK,Latest 52 Wks,18543.87,17025.59,14.92,15.24,179.00,183.00,0.00%,0.00%,883041.43,238866,24,772.66,$103.6,$93.1,
84330400106,HENRIOT SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,HENRIOT,750ML,WHITE,Latest 52 Wks,18521.13,21205.15,32.09,36.05,385.00,433.00,0.00%,0.00%,159664.95,238866,88,210.47,$48.09,$49.03,
827582873421,RUINART BLANC DE BLANCS 375ML,RUINART,375ML,WHITE,Latest 52 Wks,18512.10,18359.31,12.88,13.58,309.00,326.00,0.00%,0.00%,925605.00,238866,23,804.87,$59.91,$56.32,
8487818300,LAURENT-PERRIER GRAND SIECLE 750ML,LAURENT-PERRIER,750ML,WHITE,Latest 52 Wks,18469.03,19575.93,7.64,10.82,92.00,130.00,0.00%,0.00%,684038.04,238866,28,669.17,$201.56,$150.82,Prestige
8723630126,CHARLES HEIDSIECK RSV SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,CHARLES HEIDSIECK,750ML,PINK,Latest 52 Wks,18103.53,40096.75,20.77,45.51,249.00,546.00,0.00%,0.00%,393554.93,238866,55,332.13,$72.63,$73.42,
72081529013,GOSSET SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,GOSSET,750ML,PINK,Latest 52 Wks,18009.96,16031.59,19.59,18.03,235.00,216.00,0.00%,0.00%,159380.14,238866,62,290.78,$76.63,$74.08,
81625301104,ALFRED GRATIEN CV PARADIS SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,ALFRED GRATIEN,750ML,PINK,Latest 52 Wks,17962.20,12067.05,28.00,20.75,336.00,249.00,0.00%,0.00%,160376.79,238866,61,294.46,$53.46,$48.46,
8723630178,CHARLES HEIDSIECK SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,CHARLES HEIDSIECK,750ML,WHITE,Latest 52 Wks,17764.95,11699.28,6.44,3.92,77.00,47.00,0.00%,0.00%,507569.91,238866,40,445.55,$229.85,$248.92,
7789055627,TAITTINGER COMTES DE CHAMPAGNE 750ML,TAITTINGER,750ML,WHITE,Latest 52 Wks,17564.28,0.00,6.00,0.00,72.00,0.00,0.00%,0.00%,95979.67,238866,20,893.67,$243.95,,Prestige
8723630127,CHARLES HEIDSIECK SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,CHARLES HEIDSIECK,750ML,WHITE,Latest 52 Wks,17482.85,14778.79,12.33,12.75,148.00,153.00,0.00%,0.00%,1344834.62,238866,20,874.14,$118.13,$96.59,
327582878620,BILLECART-SALMON SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE REM SIZE VAP,BILLECART-SALMON,REM SIZE,WHITE,Latest 52 Wks,17436.44,36717.49,6.42,13.67,77.00,164.00,0.00%,0.00%,968691.11,238866,19,917.71,$226.45,$223.89,
647582813806,LE MESNIL SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT FRANCE 750ML,LE MESNIL,750ML,WHITE,Latest 52 Wks,17368.29,16663.22,27.42,28.25,329.00,339.00,0.00%,0.00%,914120.53,238866,26,668.01,$52.79,$49.15,
347582839531,EMMANUELLE HERBLIN SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,EMMANUELLE HERBLIN,750ML,WHITE,Latest 52 Wks,17212.17,0.00,36.45,0.00,437.00,0.00,0.00%,0.00%,2868694.17,238866,11,1607.56,$39.36,,
327582894539,ARMAND DE BRIGNAC SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,ARMAND DE BRIGNAC,750ML,PINK,Latest 52 Wks,16905.99,3529.26,2.98,0.75,36.00,9.00,0.00%,0.00%,3381198.00,238866,20,850.74,$472.79,$392.14,
311388037381,PERRIER JOUET GRAND BRUT 750ML,PERRIER JOUET,750ML,WHITE,Latest 52 Wks,16859.20,21937.94,25.25,53.68,303.00,644.00,0.00%,0.00%,1685920.00,238866,11,1532.65,$55.64,$34.06,
66494100363,CANARD-DUCHENE SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 375ML,CANARD-DUCHENE,375ML,PINK,Latest 52 Wks,16573.70,36314.67,24.95,55.15,599.00,1324.00,0.00%,0.00%,662948.04,238866,82,203.07,$27.68,$27.44,
376010545013,CHAMPAGNE LEGRAS & HAAS SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,CHAMPAGNE LEGRAS & HAAS,750ML,WHITE,Latest 52 Wks,16572.04,2913.84,23.41,4.50,281.00,54.00,0.00%,0.00%,164079.59,238866,108,153.44,$59.0,$53.96,
3459901605,LOUIS ROEDERER CHAMPAGNE 750ML,LOUIS ROEDERER,750ML,WHITE,Latest 52 Wks,16532.66,18059.50,30.82,32.19,370.00,386.00,0.00%,0.00%,787269.48,238866,40,417.52,$44.7,$46.75,
8175382531,VEUVE CLICQUOT LA GRANDE DAME 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,16532.28,309.98,8.99,0.17,108.00,2.00,0.00%,0.00%,1033267.63,238866,19,884.22,$153.33,$154.99,Prestige
8175383510,MOET & CHANDON NECTAR ROSE 750ML,MOET & CHANDON,750ML,PINK,Latest 52 Wks,16451.61,546234.38,19.83,759.45,238.00,9113.00,0.00%,0.00%,1495600.55,238866,46,361.54,$69.15,$59.94,
63343830004,PERRIER JOUET BELLE EPOQUE ROSE 750ML,PERRIER JOUET,750ML,PINK,Latest 52 Wks,16224.30,104611.97,4.32,25.90,52.00,311.00,0.00%,0.00%,395714.56,238866,34,481.33,$312.81,$336.61,
827582861300,DRAPPIER SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,DRAPPIER,750ML,WHITE,Latest 52 Wks,16166.47,17693.28,10.92,12.42,131.00,149.00,0.00%,0.00%,898137.22,238866,20,808.32,$123.41,$118.75,
8175382396,VEUVE CLICQUOT PONSARDIN 750ML,VEUVE CLICQUOT,750ML,WHITE,Latest 52 Wks,16088.78,10368.26,22.35,14.90,268.00,179.00,0.00%,0.00%,1608877.80,238866,30,539.77,$59.99,$57.99,
8469251060,TAITTINGER NOCTURNE SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,TAITTINGER,750ML,WHITE,Latest 52 Wks,16008.26,26460.09,17.54,29.63,211.00,356.00,0.00%,0.00%,228689.41,238866,64,251.79,$76.04,$74.41,
827582856502,ARMAND DE BRIGNAC SPK CHAMPAGNE ROSE PINK CHAMPAGNE FRANCE 750ML,ARMAND DE BRIGNAC,750ML,PINK,Latest 52 Wks,15994.59,45438.36,2.67,8.00,32.00,96.00,0.00%,0.00%,888588.33,238866,19,841.82,$499.83,$473.32,
7386630410,BILLECART-SALMON CHAMPAGNE BRUT 750ML,BILLECART-SALMON,750ML,WHITE,Latest 52 Wks,15819.31,102480.31,23.92,162.03,287.00,1944.00,0.00%,0.00%,359529.80,238866,40,395.21,$55.11,$52.71,
8807616719,RUINART BLANC DE BLANCS 1.5L,RUINART,1.5L,WHITE,Latest 52 Wks,15807.38,5995.75,11.17,4.33,67.00,26.00,0.00%,0.00%,632295.20,238866,20,785.07,$235.93,$230.61,
327582848224,PHILIPPONNAT SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,PHILIPPONNAT,750ML,PINK,Latest 52 Wks,15789.12,6453.25,15.83,7.08,190.00,85.00,0.00%,0.00%,789456.00,238866,26,607.27,$83.1,$75.92,
73459902605,LOUIS ROEDERER VINTAGE 750ML,LOUIS ROEDERER,750ML,WHITE,Latest 52 Wks,15770.88,31317.17,13.55,28.13,163.00,338.00,0.00%,0.00%,210278.39,238866,43,365.84,$97.02,$92.76,
85673600225,BEAU JOIE SPK CHAMPAGNE WHITE WHITE DEMI SEC CHAMPAGNE FRANCE 750ML,BEAU JOIE,750ML,WHITE,Latest 52 Wks,15689.68,32254.60,13.90,35.22,167.00,423.00,0.00%,0.00%,146632.56,238866,56,279.63,$94.05,$76.32,
63343890143,PERRIER JOUET BELLE EPOQUE 750ML,PERRIER JOUET,750ML,WHITE,Latest 52 Wks,15680.34,7794.56,7.45,3.75,89.00,45.00,0.00%,0.00%,176183.61,238866,41,380.64,$175.3,$173.21,Prestige
