Nielsen Item Names,Nielsen Item Names ID,Brand Families,Colors,Sizes,Period Descriptions, $, $ YA, 9 Liter Equivs, 9 Liter Equivs YA,Units,Units LY, %ACV Reach Where Dist NON ALCOHOLIC, %ACV Reach Where Dist YA NON ALCOHOLIC, $ Per Point of ACV,# Stores,# Stores Selling,$ per Store Selling,GT,# Stores Last Period,# Stores Selling Last Period,$ per Store Selling Last Period,Prestige,ARP,ARP LY,ACV Calc
AYALA SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 375ML,327582849320,AYALA,WHITE,375ML,Latest 4 Wks,292.92,0,0.333,0,8,0,0.0001,0,29292,261443.248,4,73.23,TOTAL,261123,1,34.99,,32.99,37.92,0.00%
BILLECART-SALMON SPK CHAMPAGNE ROSE WHITE DRY CHAMPAGNE FRANCE 750ML,347582837682,BILLECART-SALMON,WHITE,750ML,Latest 52 Wks,1305,675,0.5,0.25,6,3,0.00006,0.00002,217500,260960.495,2.5,522,TOTAL,260885,2,538.59,,32.99,38.17,0.00%
BILLECART-SALMON SPK CHAMPAGNE ROSE WHITE DRY CHAMPAGNE FRANCE 750ML,347582837682,BILLECART-SALMON,WHITE,750ML,Latest 26 Wks,652.5,225,0.25,0.083,3,1,0.00005,0.00002,130500,261037.091,2,326.25,TOTAL,260922,1,353.47,,32.99,32.99,0.00%
BILLECART-SALMON SPK CHAMPAGNE ROSE WHITE DRY CHAMPAGNE FRANCE 750ML,347582837682,BILLECART-SALMON,WHITE,750ML,Latest 13 Wks,652.5,0,0.25,0,3,0,0.00005,0,130500,261185.275,2,326.25,TOTAL,260997,2,326.25,,46.83,45.99,0.00%
MEYER-FONNE SPK CHAMPAGNE WHITE WHITE ALSACE FRANCE 750ML,827582880838,MEYER-FONNE,WHITE,750ML,Latest 52 Wks,1301.56,935.85,3.667,2.833,44,34,0.0001,0.00009,130156,260960.495,8,162.695,TOTAL,#N/A,#N/A,#N/A,,45.99,45.99,0.00%
MEYER-FONNE SPK CHAMPAGNE WHITE WHITE ALSACE FRANCE 750ML,827582880838,MEYER-FONNE,WHITE,750ML,Latest 26 Wks,307.9,232.92,0.833,0.667,10,8,0.00008,0.00007,38487.5,261037.091,4,76.975,TOTAL,#N/A,#N/A,#N/A,,45.99,45.99,0.00%
MEYER-FONNE SPK CHAMPAGNE WHITE WHITE ALSACE FRANCE 750ML,827582880838,MEYER-FONNE,WHITE,750ML,Latest 13 Wks,159.95,83.97,0.417,0.25,5,3,0.00004,0.00004,39987.5,261185.275,3,53.31666667,TOTAL,#N/A,#N/A,#N/A,,45.99,,0.00%
MEYER-FONNE SPK CHAMPAGNE WHITE WHITE ALSACE FRANCE 750ML,827582880838,MEYER-FONNE,WHITE,750ML,Latest 4 Wks,31.99,55.98,0.083,0.167,1,2,0.00003,0.00004,10663.33333,261443.248,1,31.99,TOTAL,#N/A,#N/A,#N/A,,88.45,58.40,0.00%
LACOURTE-GODBILLON SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,376020300000,LACOURTE-GODBILLON,WHITE,750ML,Latest 52 Wks,1298.988,1954.026,1.504,5.141,18.044,61.694,0.00004,0.00005,324747,260960.495,4.508,288.1517303,TOTAL,260885,4,288.34,,99.99,60.70,0.00%
LACOURTE-GODBILLON SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,376020300000,LACOURTE-GODBILLON,WHITE,750ML,Latest 13 Wks,653.237,0,0.756,0,9.074,0,0.00004,0,163309.25,261185.275,4.538,143.9482151,TOTAL,260997,4,144.2,,99.99,61.66,0.00%
LACOURTE-GODBILLON SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,376020300000,LACOURTE-GODBILLON,WHITE,750ML,Latest 26 Wks,653.237,0,0.756,0,9.074,0,0.00004,0,163309.25,261037.091,4.525,144.361768,TOTAL,260922,4,144.55,,75.72,69.99,0.00%
LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,3459901605,LOUIS ROEDERER,WHITE,750ML,Latest 52 Wks,1297.627,12358.421,1.442,21.776,17.304,261.311,0.00007,0.00028,185375.2857,260960.495,17.378,74.67067557,TOTAL,260885,17,74.84,,70.79,73.18,0.00%
LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,3459901605,LOUIS ROEDERER,WHITE,750ML,Latest 26 Wks,0,3788.407,0,5.571,0,66.857,0,0.0002,0,0,0,0,TOTAL,0,0,0,,70.99,74.74,0.00%
RUINART SPK CHAMPAGNE WHITE WHITE ORGANIC BRUT CHAMPAGNE FRANCE 750ML,657582849475,RUINART,WHITE,750ML,Latest 52 Wks,1259.91,419.97,0.75,0.25,9,3,0.00005,0.00003,251982,260960.495,3,419.97,TOTAL,260885,3,559.96,,64.99,74.74,0.00%
RUINART SPK CHAMPAGNE WHITE WHITE ORGANIC BRUT CHAMPAGNE FRANCE 750ML,657582849475,RUINART,WHITE,750ML,Latest 4 Wks,0,419.97,0,0.25,0,3,0,0.00003,0,0,0,0,TOTAL,#N/A,#N/A,#N/A,,113.50,120.00,0.00%
RUINART SPK CHAMPAGNE WHITE WHITE ORGANIC BRUT CHAMPAGNE FRANCE 750ML,657582849475,RUINART,WHITE,750ML,Latest 26 Wks,0,419.97,0,0.25,0,3,0,0.00003,0,0,0,0,TOTAL,#N/A,#N/A,#N/A,,62.10,65.51,0.00%
RUINART SPK CHAMPAGNE WHITE WHITE ORGANIC BRUT CHAMPAGNE FRANCE 750ML,657582849475,RUINART,WHITE,750ML,Latest 13 Wks,0,419.97,0,0.25,0,3,0,0.00003,0,0,0,0,TOTAL,#N/A,#N/A,#N/A,,64.49,63.99,0.00%
VILMART & CIE SPK CHAMPAGNE ROSE PINK CHAMPAGNE FRANCE 750ML,657582849696,VILMART & CIE,PINK,750ML,Latest 52 Wks,1254.93,10193.11,0.583,5.833,7,70,0.00006,0.00013,209155,260960.495,4,313.7325,TOTAL,260885,4,313.73,,73.99,,0.00%
VILMART & CIE SPK CHAMPAGNE ROSE PINK CHAMPAGNE FRANCE 750ML,657582849696,VILMART & CIE,PINK,750ML,Latest 26 Wks,0,2239.86,0,1.167,0,14,0,0.00005,0,0,0,0,TOTAL,0,0,0,,79.99,,0.00%
JEAUNAUX-ROBIN SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,357582809903,JEAUNAUX-ROBIN,PINK,750ML,Latest 52 Wks,1253.77,107.98,1.917,0.167,23,2,0.00008,0.00004,156721.25,260960.495,5,250.754,TOTAL,260885,5,250.75,,57.54,60.33,0.00%
JEAUNAUX-ROBIN SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,357582809903,JEAUNAUX-ROBIN,PINK,750ML,Latest 26 Wks,657.88,107.98,1,0.167,12,2,0.00004,0.00004,164470,261037.091,3,219.2933333,TOTAL,260922,4,258.95,,57.85,60.40,0.00%
JEAUNAUX-ROBIN SPK CHAMPAGNE ROSE PINK BRUT CHAMPAGNE FRANCE 750ML,357582809903,JEAUNAUX-ROBIN,PINK,750ML,Latest 13 Wks,333.94,0,0.5,0,6,0,0.00001,0,333940,261185.275,2,166.97,TOTAL,260997,2,166.97,,59.27,61.75,0.00%
LAURENT-PERRIER SPK CHAMPAGNE WHITE WHITE DEMI SEC CHAMPAGNE FRANCE 375ML,8487891000,LAURENT-PERRIER,WHITE,375ML,Latest 13 Wks,1251.224,1227.584,2.086,2.047,50.069,49.123,0.00019,0.00019,65853.89474,261185.275,50.115,24.96705577,TOTAL,260997,50,24.99,,60.71,64.68,0.00%
LAURENT-PERRIER SPK CHAMPAGNE WHITE WHITE DEMI SEC CHAMPAGNE FRANCE 375ML,8487891000,LAURENT-PERRIER,WHITE,375ML,Latest 52 Wks,1251.224,6937.22,2.086,11.938,50.069,286.515,0.00019,0.00027,65853.89474,260960.495,49.736,25.1573106,TOTAL,260885,49,25.19,,55.99,67.29,0.00%
LAURENT-PERRIER SPK CHAMPAGNE WHITE WHITE DEMI SEC CHAMPAGNE FRANCE 375ML,8487891000,LAURENT-PERRIER,WHITE,375ML,Latest 26 Wks,1251.224,2118.298,2.086,3.903,50.069,93.681,0.00019,0.00025,65853.89474,261037.091,49.962,25.04351307,TOTAL,260922,49,25.09,,,68.72,
BRUNO PAILLARD SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,837582840930,BRUNO PAILLARD,WHITE,750ML,Latest 52 Wks,1249.87,1026.41,1.083,0.917,13,11,0.00008,0.00006,156233.75,260960.495,6,208.3116667,TOTAL,260885,6,224.98,,,67.75,
BRUNO PAILLARD SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,837582840930,BRUNO PAILLARD,WHITE,750ML,Latest 26 Wks,189.98,199.98,0.167,0.167,2,2,0.00002,0.00004,94990,261037.091,1,189.98,TOTAL,260922,1,189.98,,33.99,31.90,0.00%
BRUNO PAILLARD SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,837582840930,BRUNO PAILLARD,WHITE,750ML,Latest 13 Wks,99.99,99.99,0.083,0.083,1,1,0.00002,0.00004,49995,261185.275,1,99.99,TOTAL,260997,1,189.98,,33.99,33.99,0.00%
BRUNO PAILLARD SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,837582840930,BRUNO PAILLARD,WHITE,750ML,Latest 4 Wks,0,99.99,0,0.083,0,1,0,0.00004,0,0,0,0,TOTAL,261123,1,99.99,,33.99,33.99,0.00%
CHAMPAGNE LANCELOT PIENNE SPK CHAMPAGNE BLANC DE BLANC WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,357582821300,CHAMPAGNE LANCELOT PIENNE,WHITE,750ML,Latest 52 Wks,1249.81,0,1.583,0,19,0,0.00006,0,208301.6667,260960.495,5,249.962,TOTAL,260885,5,249.96,,33.99,33.99,0.00%
CHAMPAGNE LANCELOT PIENNE SPK CHAMPAGNE BLANC DE BLANC WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,357582821300,CHAMPAGNE LANCELOT PIENNE,WHITE,750ML,Latest 26 Wks,404.94,0,0.5,0,6,0,0.00006,0,67490,261037.091,4,101.235,TOTAL,260922,4,101.23,,108.58,90.43,0.00%
LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,311408011605,LOUIS ROEDERER,WHITE,750ML,Latest 52 Wks,1218.743,14948.991,1.847,23.427,22.163,281.121,0.00009,0.00024,135415.8889,260960.495,22.274,54.71594684,TOTAL,260885,44,57.42,,119.97,,0.00%
LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,311408011605,LOUIS ROEDERER,WHITE,750ML,Latest 13 Wks,0,1338.317,0,1.859,0,22.309,0,0.00006,0,0,0,0,TOTAL,0,0,0,,119.97,47.98,0.00%
LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,311408011605,LOUIS ROEDERER,WHITE,750ML,Latest 26 Wks,0,7038.208,0,10.422,0,125.065,0,0.00018,0,0,0,0,TOTAL,0,0,0,,63.75,57.99,0.00%
LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,311408011605,LOUIS ROEDERER,WHITE,750ML,Latest 4 Wks,0,1338.317,0,1.859,0,22.309,0,0.00006,0,0,0,0,TOTAL,#N/A,#N/A,#N/A,,65.99,57.99,0.00%
LAHERTE FRERES SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 1.5L,347582895752,LAHERTE FRERES,WHITE,1.5L,Latest 52 Wks,1214.91,499.79,1.5,0.667,9,4,0.00006,0.00003,202485,260960.495,4,303.7275,TOTAL,260885,4,303.73,,89.99,88.51,0.00%
LAHERTE FRERES SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 1.5L,347582895752,LAHERTE FRERES,WHITE,1.5L,Latest 26 Wks,539.96,259.98,0.667,0.333,4,2,0.00004,0.00001,134990,261037.091,2,269.98,TOTAL,260922,2,269.98,,89.99,89.99,0.00%
LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE EXTRA DRY CHAMPAGNE FRANCE 750ML,73459901305,LOUIS ROEDERER,WHITE,750ML,Latest 26 Wks,1205.82,0,1.5,0,18,0,0.00006,0,200970,261037.091,4,301.455,TOTAL,260922,3,357.28,,89.99,89.99,0.00%
LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE EXTRA DRY CHAMPAGNE FRANCE 750ML,73459901305,LOUIS ROEDERER,WHITE,750ML,Latest 52 Wks,1205.82,712.48,1.5,1,18,12,0.00006,0.00008,200970,260960.495,4,301.455,TOTAL,260885,3,357.28,,89.99,89.99,0.00%
LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE EXTRA DRY CHAMPAGNE FRANCE 750ML,73459901305,LOUIS ROEDERER,WHITE,750ML,Latest 13 Wks,468.93,0,0.583,0,7,0,0.00005,0,93786,261185.275,3,156.31,TOTAL,260997,3,290.29,,66.99,59.37,0.00%
LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE EXTRA DRY CHAMPAGNE FRANCE 750ML,73459901305,LOUIS ROEDERER,WHITE,750ML,Latest 4 Wks,133.98,0,0.167,0,2,0,0.00005,0,26796,261443.248,2,66.99,TOTAL,261123,2,167.47,,66.99,64.99,0.00%
PETIT & BAJAN SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,357582809852,PETIT & BAJAN,WHITE,750ML,Latest 52 Wks,1204.85,2591.46,1.25,3,15,36,0.00009,0.00007,133872.2222,260960.495,6,200.8083333,TOTAL,260885,6,200.81,,66.99,,0.00%
PETIT & BAJAN SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,357582809852,PETIT & BAJAN,WHITE,750ML,Latest 26 Wks,84.99,889.88,0.083,1,1,12,0.00001,0.00006,84990,261037.091,1,84.99,TOTAL,260922,2,97.49,,66.99,,0.00%
PETIT & BAJAN SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,357582809852,PETIT & BAJAN,WHITE,750ML,Latest 13 Wks,84.99,524.93,0.083,0.583,1,7,0.00001,0.00002,84990,261185.275,1,84.99,TOTAL,260997,1,84.99,,128.16,,0.00%
LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,7789051233,LOUIS ROEDERER,WHITE,750ML,Latest 52 Wks,1199.96,4719.85,0.333,1.25,4,15,0.00007,0.00036,171422.8571,260960.495,1,1199.96,TOTAL,260885,1,1199.96,,126.34,,0.00%
LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,7789051233,LOUIS ROEDERER,WHITE,750ML,Latest 26 Wks,599.98,1879.94,0.167,0.5,2,6,0.00007,0.00017,85711.42857,261037.091,1,599.98,TOTAL,260922,1,599.98,,125.19,,0.00%
LOUIS ROEDERER SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,7789051233,LOUIS ROEDERER,WHITE,750ML,Latest 13 Wks,299.99,299.99,0.083,0.083,1,1,0.00007,0.00007,42855.71429,261185.275,1,299.99,TOTAL,260997,1,299.99,,116.99,,0.00%
EGLY-OURIET SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,827582880875,EGLY-OURIET,WHITE,750ML,Latest 52 Wks,1199.94,1471.44,0.5,0.75,6,9,0.00004,0.00005,299985,260960.495,2,599.97,TOTAL,260885,2,599.97,,80.76,79.52,0.00%
EGLY-OURIET SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,827582880875,EGLY-OURIET,WHITE,750ML,Latest 26 Wks,0,889.95,0,0.417,0,5,0,0.00005,0,0,0,0,TOTAL,260922,1,199.99,,84.99,79.99,0.00%
ROSES DE JEANNE SPK CHAMPAGNE BLANC DE BLANC WHITE CHAMPAGNE FRANCE 750ML,657582848940,ROSES DE JEANNE,WHITE,750ML,Latest 52 Wks,1199.91,1199.88,0.25,0.333,3,4,0.00004,0.00003,299977.5,260960.495,2,599.955,TOTAL,260885,2,599.96,,84.99,79.99,0.00%
CHARTOGNE-TAILLET SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,347582811346,CHARTOGNE-TAILLET,WHITE,750ML,Latest 52 Wks,1199.9,0,0.833,0,10,0,0.00011,0,109081.8182,260960.495,9,133.3222222,TOTAL,260885,9,133.32,,129.99,102.52,0.00%
JOSEPH PERRIER SPK CHAMPAGNE BLANC DE NOIR WHITE BRUT CHAMPAGNE FRANCE 750ML,326916000089,JOSEPH PERRIER,WHITE,750ML,Latest 52 Wks,1199.9,37712.46,0.833,37.833,10,454,0.00005,0.00072,239980,260960.495,5,239.98,TOTAL,260885,5,239.98,,129.98,132.49,0.00%
JOSEPH PERRIER SPK CHAMPAGNE BLANC DE NOIR WHITE BRUT CHAMPAGNE FRANCE 750ML,326916000089,JOSEPH PERRIER,WHITE,750ML,Latest 26 Wks,599.95,9598.93,0.417,8.917,5,107,0.00003,0.00034,199983.3333,261037.091,2,299.975,TOTAL,260922,3,239.98,,129.97,139.99,0.00%
JOSEPH PERRIER SPK CHAMPAGNE BLANC DE NOIR WHITE BRUT CHAMPAGNE FRANCE 750ML,326916000089,JOSEPH PERRIER,WHITE,750ML,Latest 13 Wks,359.97,629.93,0.25,0.583,3,7,0.00003,0.00003,119990,261185.275,2,179.985,TOTAL,260997,2,239.98,,79.99,,0.00%
AGRAPART & FILS SPK CHAMPAGNE WHITE WHITE EXTRA BRUT CHAMPAGNE FRANCE 750ML,357582809649,AGRAPART & FILS,WHITE,750ML,Latest 52 Wks,1199.85,2222.51,1.25,2.75,15,33,0.00005,0.0001,239970,260960.495,3,399.95,TOTAL,260885,3,399.95,,79.99,,0.00%
JCB SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,357582844254,JCB,WHITE,750ML,Latest 52 Wks,1184.92,0,0.667,0,8,0,0.00008,0,148115,260960.495,5,236.984,TOTAL,260885,5,236.98,,79.99,,0.00%
JCB SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,357582844254,JCB,WHITE,750ML,Latest 26 Wks,299.98,0,0.167,0,2,0,0.00002,0,149990,261037.091,2,149.99,TOTAL,260922,2,149.99,,36.56,33.19,0.00%
JCB SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,357582844254,JCB,WHITE,750ML,Latest 13 Wks,149.99,0,0.083,0,1,0,0.00001,0,149990,261185.275,1,149.99,TOTAL,260997,1,149.99,,36.42,34.67,0.00%
BOLLINGER 007 EDITION SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,85216500653,BOLLINGER,WHITE,750ML,Latest 52 Wks,1183.54,606.87,0.5,0.333,6,4,0.00013,0.00003,91041.53846,260960.495,4,295.885,TOTAL,260885,4,295.88,,35.85,32.74,0.00%
BOLLINGER 007 EDITION SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,85216500653,BOLLINGER,WHITE,750ML,Latest 26 Wks,543.57,204,0.25,0.083,3,1,0.00003,0.00002,181190,261037.091,2,271.785,TOTAL,260922,2,271.79,,34.99,,0.00%
BOLLINGER 007 EDITION SPK CHAMPAGNE WHITE WHITE CHAMPAGNE FRANCE 750ML,85216500653,BOLLINGER,WHITE,750ML,Latest 13 Wks,543.57,0,0.25,0,3,0,0.00003,0,181190,261185.275,2,271.785,TOTAL,260997,2,271.79,,46.35,59.99,0.00%
HENRI DOSNON SPK CHAMPAGNE WHITE WHITE ORGANIC CHAMPAGNE FRANCE 750ML,827582868479,HENRI DOSNON,WHITE,750ML,Latest 52 Wks,1171.77,1036.04,1.917,1.833,23,22,0.0001,0.00007,117177,260960.495,7,167.3957143,TOTAL,260885,7,231.67,,48.74,59.99,0.00%
HENRI DOSNON SPK CHAMPAGNE WHITE WHITE ORGANIC CHAMPAGNE FRANCE 750ML,827582868479,HENRI DOSNON,WHITE,750ML,Latest 26 Wks,391.92,799.84,0.667,1.333,8,16,0.00002,0.00007,195960,261037.091,2,195.96,TOTAL,260922,4,199.46,,52.49,59.99,0.00%
HENRI DOSNON SPK CHAMPAGNE WHITE WHITE ORGANIC CHAMPAGNE FRANCE 750ML,827582868479,HENRI DOSNON,WHITE,750ML,Latest 13 Wks,342.93,449.91,0.583,0.75,7,9,0.00001,0.00004,342930,261185.275,1,342.93,TOTAL,260997,2,195.96,,,59.99,
HENRI DOSNON SPK CHAMPAGNE WHITE WHITE ORGANIC CHAMPAGNE FRANCE 750ML,827582868479,HENRI DOSNON,WHITE,750ML,Latest 4 Wks,0,449.91,0,0.75,0,9,0,0.00004,0,0,0,0,TOTAL,261123,1,48.99,,112.88,83.32,0.00%
GREMILLET SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,347582895745,GREMILLET,WHITE,750ML,Latest 52 Wks,1170.75,367.92,2.083,0.667,25,8,0.00008,0.00004,146343.75,260960.495,8,146.34375,TOTAL,260885,8,146.34,,107.99,104.50,0.00%
GREMILLET SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,347582895745,GREMILLET,WHITE,750ML,Latest 26 Wks,459.9,367.92,0.833,0.667,10,8,0.00006,0.00004,76650,261037.091,5,91.98,TOTAL,260922,5,119.57,,,104.50,
GREMILLET SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,347582895745,GREMILLET,WHITE,750ML,Latest 13 Wks,229.95,321.93,0.417,0.583,5,7,0.00005,0.00004,45990,261185.275,3,76.65,TOTAL,260997,4,91.98,,67.12,61.22,0.00%
ALAIN COUVREUR SPK CHAMPAGNE BLANC DE BLANC WHITE CHAMPAGNE FRANCE 750ML,347582853852,ALAIN COUVREUR,WHITE,750ML,Latest 52 Wks,1168.845,1451.487,1.499,1.861,17.985,22.334,0.00009,0.0001,129871.6667,260960.495,4.508,259.2823869,TOTAL,260885,4,259.46,,67.99,61.32,0.00%
ALAIN COUVREUR SPK CHAMPAGNE BLANC DE BLANC WHITE CHAMPAGNE FRANCE 750ML,347582853852,ALAIN COUVREUR,WHITE,750ML,Latest 26 Wks,293.3,290.505,0.376,0.372,4.513,4.47,0.00009,0.00008,32588.88889,261037.091,4.525,64.81767956,TOTAL,260922,4,64.9,,,63.99,
PIPER-HEIDSIECK VINTAGE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8723665710,PIPER-HEIDSIECK,WHITE,750ML,Latest 26 Wks,1138.753,0,1.671,0,20.052,0,0.00011,0,103523,261037.091,6.678,170.5230608,TOTAL,260922,6,113.7,,499.97,499.97,0.00%
PIPER-HEIDSIECK VINTAGE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8723665710,PIPER-HEIDSIECK,WHITE,750ML,Latest 52 Wks,1138.753,397.354,1.671,0.72,20.052,8.64,0.00011,0.00013,103523,260960.495,6.691,170.1917501,TOTAL,260885,6,113.61,,499.97,,0.00%
PIPER-HEIDSIECK VINTAGE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8723665710,PIPER-HEIDSIECK,WHITE,750ML,Latest 13 Wks,1138.753,0,1.671,0,20.052,0,0.00011,0,103523,261185.275,6.688,170.2680921,TOTAL,260997,6,113.87,,499.97,499.97,0.00%
PIPER-HEIDSIECK VINTAGE SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,8723665710,PIPER-HEIDSIECK,WHITE,750ML,Latest 4 Wks,378.789,0,0.556,0,6.67,0,0.00011,0,34435.36364,261443.248,6.681,56.69645263,TOTAL,261123,6,113.58,,499.97,,0.00%
POMMERY SPK CHAMPAGNE ROSE PINK CHAMPAGNE FRANCE 200ML 4PK,69419001096,POMMERY,PINK,200ML,Latest 52 Wks,1135.85,505.89,1.333,0.622,15,7,0.00008,0.00005,141981.25,260960.495,5,227.17,TOTAL,260885,5,227.17,,99.99,93.46,0.00%
POMMERY SPK CHAMPAGNE ROSE PINK CHAMPAGNE FRANCE 200ML 4PK,69419001096,POMMERY,PINK,200ML,Latest 26 Wks,353.95,365.91,0.444,0.444,5,5,0.00005,0.00002,70790,261037.091,3,117.9833333,TOTAL,260922,3,117.98,,99.99,97.02,0.00%
POMMERY SPK CHAMPAGNE ROSE PINK CHAMPAGNE FRANCE 200ML 4PK,69419001096,POMMERY,PINK,200ML,Latest 13 Wks,283.96,298.94,0.356,0.356,4,4,0.00005,0.00001,56792,261185.275,3,94.65333333,TOTAL,260997,3,94.65,,99.99,99.99,0.00%
FREREJEAN FRERES SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 750ML,347582836293,FREREJEAN FRERES,WHITE,750ML,Latest 52 Wks,1135,120,0.833,0.083,10,1,0.00002,0.00002,567500,260960.495,1,1135,TOTAL,260885,1,1135,,99.99,99.99,0.00%
VVE FOURNY & FILS SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 750ML,76150381335,VVE FOURNY & FILS,WHITE,750ML,Latest 52 Wks,1127.76,560.71,1.333,0.75,16,9,0.00017,0.00009,66338.82353,260960.495,4,281.94,TOTAL,260885,4,302.44,,61.99,51.83,0.00%
VVE FOURNY & FILS SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 750ML,76150381335,VVE FOURNY & FILS,WHITE,750ML,Latest 26 Wks,295.78,219.97,0.333,0.25,4,3,0.00016,0.00008,18486.25,261037.091,3,98.59333333,TOTAL,260922,3,98.59,,61.99,55.03,0.00%
VVE FOURNY & FILS SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 750ML,76150381335,VVE FOURNY & FILS,WHITE,750ML,Latest 13 Wks,80.59,81.99,0.083,0.083,1,1,0.00007,0.00007,11512.85714,261185.275,1,80.59,TOTAL,260997,2,108.44,,61.99,55.04,0.00%
VVE FOURNY & FILS SPK CHAMPAGNE BLANC DE BLANC WHITE BRUT CHAMPAGNE FRANCE 750ML,76150381335,VVE FOURNY & FILS,WHITE,750ML,Latest 4 Wks,0,81.99,0,0.083,0,1,0,0.00007,0,0,0,0,TOTAL,#N/A,#N/A,#N/A,,61.99,60.19,0.00%
CHAMPAGNE LEGRAS & HAAS SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,647582800990,CHAMPAGNE LEGRAS & HAAS,WHITE,750ML,Latest 52 Wks,1124.83,1509.76,1.417,2,17,24,0.0001,0.00009,112483,260960.495,5,224.966,TOTAL,260885,5,291.96,,61.62,,0.00%
CHAMPAGNE LEGRAS & HAAS SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,647582800990,CHAMPAGNE LEGRAS & HAAS,WHITE,750ML,Latest 26 Wks,59.99,964.85,0.083,1.25,1,15,0.00001,0.00002,59990,261037.091,1,59.99,TOTAL,260922,1,59.99,,61.63,,0.00%
CHAMPAGNE LEGRAS & HAAS SPK CHAMPAGNE WHITE WHITE BRUT CHAMPAGNE FRANCE 750ML,647582800990,CHAMPAGNE LEGRAS & HAAS,WHITE,750ML,Latest 4 Wks,0,334.95,0,0.417,0,5,0,0.00002,0,0,0,0,TOTAL,0,0,0,,61.99,,0.00%
